station,date,layer,salzone_cedr,salzone_calc,salzone_johnson,salzone_diff,salinity,salinity_johnson,sal_diff
ret2.2,1993-09-13,wc,m,m,m,FALSE,5.69,5.69,-8.88178419700125e-16
cb5.2,1994-04-18,ap,m,m,m,FALSE,5.77,5.77,8.88178419700125e-16
le1.1,1996-05-20,ap,m,m,m,FALSE,5.86,5.86,-8.88178419700125e-16
et5.2,1996-07-09,ap,m,m,m,FALSE,5.39,5.39,8.88178419700125e-16
et5.2,2000-07-11,ap,m,m,m,FALSE,7.44,7.44,-8.88178419700125e-16
et5.2,2000-07-25,ap,m,m,m,FALSE,7.87,7.87,-8.88178419700125e-16
le1.1,2003-05-29,ap,m,m,m,FALSE,6.72,6.72,8.88178419700125e-16
et5.2,2004-05-11,ap,m,m,m,FALSE,7.19,7.19,-8.88178419700125e-16
le1.1,2005-04-25,ap,m,m,m,FALSE,6.52,6.52,8.88178419700125e-16
le1.1,2007-03-21,ap,,m,m,FALSE,7.48,7.48,-8.88178419700125e-16
ret3.1,2007-07-11,ap,,m,m,FALSE,7.7,7.7,-8.88178419700125e-16
cb3.3c,2010-03-16,ap,,m,m,FALSE,5.9,5.9,-8.88178419700125e-16
ret5.2,2010-07-07,ap,,m,m,FALSE,6.2,6.2,-8.88178419700125e-16
tf1.7,1994-07-05,wc,o,o,o,FALSE,2.69,2.69,4.44089209850063e-16
ret2.2,1994-07-25,wc,o,o,o,FALSE,2.78,2.78,4.44089209850063e-16
cb2.2,1996-08-28,wc,o,o,o,FALSE,2.68,2.68,-4.44089209850063e-16
tf1.7,2001-07-05,wc,o,o,o,FALSE,2.82,2.82,4.44089209850063e-16
et5.1,1988-07-06,ap,o,o,o,FALSE,1.87,1.87,-2.22044604925031e-16
cb2.2,1989-04-19,ap,o,o,o,FALSE,1.7,1.7,2.22044604925031e-16
ret2.2,1991-05-06,wc,o,o,o,FALSE,1.66,1.66,2.22044604925031e-16
tf1.7,1994-08-04,wc,o,o,o,FALSE,1.28,1.28,-2.22044604925031e-16
ret2.2,1993-05-24,wc,o,o,o,FALSE,0.69,0.69,1.11022302462516e-16
et5.1,1994-07-26,wc,f,o,o,FALSE,0.57,0.57,1.11022302462516e-16
et5.1,1994-07-12,wc,f,f,f,FALSE,0.4,0.4,-5.55111512312578e-17
cb2.2,2006-07-27,wc,,f,f,FALSE,0.42,0.42,5.55111512312578e-17
tf2.3,2010-09-21,ap,,f,f,FALSE,0.41,0.41,5.55111512312578e-17
ret2.2,1984-08-06,ap,f,f,f,FALSE,0.35,0.35,0
cb4.3c,1984-08-06,ap,m,m,m,FALSE,7.54,7.54,0
tf2.3,1984-08-06,ap,f,f,f,FALSE,0,0,0
cb2.2,1984-08-07,ap,f,f,f,FALSE,0,0,0
cb1.1,1984-08-07,ap,f,f,f,FALSE,0,0,0
et5.1,1984-08-23,ap,f,f,f,FALSE,0,0,0
et5.2,1984-08-23,ap,m,m,m,FALSE,8.28,8.28,0
cb1.1,1984-09-12,ap,f,f,f,FALSE,0,0,0
et5.1,1984-09-20,ap,o,o,o,FALSE,0.8,0.8,0
cb1.1,1984-09-26,ap,f,f,f,FALSE,0,0,0
cb4.3c,1985-03-20,ap,m,m,m,FALSE,13.87,13.87,0
cb1.1,1985-03-21,ap,f,f,f,FALSE,0,0,0
cb2.2,1985-04-10,ap,f,f,f,FALSE,0,0,0
cb1.1,1985-04-10,ap,f,f,f,FALSE,0,0,0
ret2.2,1985-04-15,ap,o,o,o,FALSE,1.15,1.15,0
tf2.3,1985-04-15,ap,f,f,f,FALSE,0,0,0
le1.1,1985-04-22,ap,m,m,m,FALSE,11.87,11.87,0
tf1.7,1985-04-22,ap,m,m,m,FALSE,6.74,6.74,0
et5.1,1985-04-24,ap,o,o,o,FALSE,1.03,1.03,0
cb1.1,1985-04-24,ap,f,f,f,FALSE,0,0,0
ret2.2,1985-04-30,ap,o,o,o,FALSE,2.02,2.02,0
tf2.3,1985-04-30,ap,f,f,f,FALSE,0,0,0
tf1.7,1985-05-06,ap,m,m,m,FALSE,6.62,6.62,0
et4.2,1985-05-07,ap,m,m,m,FALSE,10.95,10.95,0
et5.1,1985-05-07,ap,o,o,o,FALSE,0.95,0.95,0
ret2.2,1985-05-13,ap,o,o,o,FALSE,1.53,1.53,0
tf2.3,1985-05-13,ap,f,f,f,FALSE,0,0,0
le1.1,1985-05-20,ap,m,m,m,FALSE,12.43,12.43,0
tf1.7,1985-05-20,ap,m,m,m,FALSE,5.76,5.76,0
tf2.3,1985-05-27,ap,f,f,f,FALSE,0,0,0
cb6.4,1985-07-08,ap,p,p,p,FALSE,21,21,0
tf2.3,1985-07-08,ap,f,f,f,FALSE,0,0,0
ee3.1,1985-07-09,ap,m,m,m,FALSE,15.62,15.62,0
cb1.1,1985-07-10,ap,f,f,f,FALSE,0,0,0
wt5.1,1985-07-10,ap,m,m,m,FALSE,9.15,9.15,0
le1.1,1985-07-17,ap,m,m,m,FALSE,13.36,13.36,0
tf1.7,1985-07-17,ap,m,m,m,FALSE,8,8,0
tf1.5,1985-07-17,ap,o,o,o,FALSE,0.8,0.8,0
cb7.3e,1985-07-22,ap,p,p,p,FALSE,25.23,25.23,0
le2.2,1985-07-24,ap,m,m,m,FALSE,14.29,14.29,0
cb1.1,1985-07-24,ap,f,f,f,FALSE,0,0,0
tf2.3,1985-07-24,ap,f,f,f,FALSE,0,0,0
cb7.3e,1985-08-06,ap,p,p,p,FALSE,26.96,26.96,0
ret2.2,1985-08-06,ap,m,m,m,FALSE,5.63,5.63,0
tf2.3,1985-08-06,ap,f,f,f,FALSE,0,0,0
we4.2,1985-08-07,ap,p,p,p,FALSE,23.79,23.79,0
cb1.1,1985-08-08,ap,f,f,f,FALSE,0,0,0
tf1.7,1985-08-12,ap,m,m,m,FALSE,9.79,9.79,0
et4.2,1985-08-20,ap,m,m,m,FALSE,12.68,12.68,0
cb1.1,1985-08-21,ap,f,f,f,FALSE,0,0,0
ret2.2,1985-08-22,ap,m,o,o,FALSE,4.78,4.78,0
le2.2,1985-08-22,ap,m,m,m,FALSE,14.33,14.33,0
tf2.3,1985-08-22,ap,f,f,f,FALSE,0.17,0.17,0
ret2.2,1985-09-09,ap,o,o,o,FALSE,4.71,4.71,0
tf2.3,1985-09-09,ap,f,f,f,FALSE,0,0,0
cb7.4,1985-09-10,ap,p,p,p,FALSE,26.73,26.73,0
ee3.1,1985-09-10,ap,m,m,m,FALSE,17.02,17.02,0
cb1.1,1985-09-11,ap,f,f,f,FALSE,0,0,0
tf1.7,1985-09-16,ap,m,m,m,FALSE,8.76,8.76,0
ret2.2,1985-09-23,ap,m,m,m,FALSE,6.25,6.25,0
et5.2,1985-09-24,ap,m,m,m,FALSE,14.33,14.33,0
et5.1,1985-09-25,ap,o,o,o,FALSE,3.86,3.86,0
cb1.1,1985-09-25,ap,f,f,f,FALSE,0,0,0
cb6.4,1985-09-30,ap,p,p,p,FALSE,23.1,23.1,0
tf1.7,1985-09-30,ap,o,o,o,FALSE,2.01,2.01,0
tf1.5,1985-09-30,ap,f,f,f,FALSE,0,0,0
tf2.3,1986-03-03,ap,f,f,f,FALSE,0,0,0
et5.2,1986-03-10,ap,m,m,m,FALSE,8.98,8.98,0
et5.1,1986-03-11,ap,f,f,f,FALSE,0,0,0
le3.6,1986-03-12,ap,p,m,m,FALSE,15.65,15.65,0
cb2.2,1986-03-12,ap,o,f,f,FALSE,0,0,0
le1.1,1986-03-12,ap,m,m,m,FALSE,10.48,10.48,0
cb1.1,1986-03-12,ap,f,f,f,FALSE,0,0,0
tf1.5,1986-03-12,ap,f,f,f,FALSE,0,0,0
cb6.1,1986-03-24,ap,p,m,m,FALSE,14.63,14.63,0
cb6.4,1986-03-25,ap,p,m,m,FALSE,17.13,17.13,0
ret4.1,1986-03-27,ap,o,o,o,FALSE,0.72,0.72,0
ret4.3,1986-03-27,ap,m,m,m,FALSE,6.98,6.98,0
ret2.2,1986-04-01,ap,o,o,o,FALSE,1.07,1.07,0
tf2.3,1986-04-01,ap,f,f,f,FALSE,0,0,0
cb7.4,1986-04-08,ap,p,p,p,FALSE,31.66,31.66,0
cb6.4,1986-04-08,ap,p,m,m,FALSE,17.41,17.41,0
et5.1,1986-04-08,ap,f,f,f,FALSE,0,0,0
le1.1,1986-04-09,ap,m,m,m,FALSE,10.01,10.01,0
cb1.1,1986-04-09,ap,f,f,f,FALSE,0,0,0
tf1.7,1986-04-09,ap,o,o,o,FALSE,2.79,2.79,0
tf1.5,1986-04-09,ap,f,f,f,FALSE,0,0,0
et5.1,1986-04-22,ap,f,f,f,FALSE,0,0,0
wt5.1,1986-04-22,ap,m,m,m,FALSE,6.13,6.13,0
cb2.2,1986-04-23,ap,f,f,f,FALSE,0,0,0
cb1.1,1986-04-23,ap,f,f,f,FALSE,0,0,0
tf1.7,1986-04-23,ap,o,o,o,FALSE,1.38,1.38,0
tf1.5,1986-04-23,ap,f,f,f,FALSE,0,0,0
cb7.4,1986-04-28,ap,p,p,p,FALSE,27.05,27.05,0
cb6.4,1986-04-28,ap,p,p,p,FALSE,18.15,18.15,0
tf2.3,1986-04-28,ap,f,f,f,FALSE,0,0,0
tf1.7,1986-05-07,ap,o,o,o,FALSE,3.66,3.66,0
tf1.5,1986-05-07,ap,f,f,f,FALSE,0,0,0
tf2.3,1986-05-12,ap,f,f,f,FALSE,0,0,0
cb6.4,1986-05-14,ap,p,p,p,FALSE,20,20,0
et5.1,1986-05-14,ap,o,o,o,FALSE,1.18,1.18,0
cb1.1,1986-05-14,ap,f,f,f,FALSE,0,0,0
le1.1,1986-05-21,ap,m,m,m,FALSE,10.42,10.42,0
tf1.7,1986-05-21,ap,o,o,o,FALSE,4.05,4.05,0
cb7.4,1986-05-26,ap,p,p,p,FALSE,30.25,30.25,0
cb6.4,1986-05-26,ap,p,p,p,FALSE,19.55,19.55,0
le3.6,1986-05-27,ap,p,m,m,FALSE,15.74,15.74,0
cb6.1,1986-05-27,ap,p,m,m,FALSE,17.14,17.14,0
tf2.3,1986-05-27,ap,f,f,f,FALSE,0,0,0
ret4.3,1986-05-28,ap,m,m,m,FALSE,9.1,9.1,0
ret4.1,1986-05-28,ap,o,o,o,FALSE,3.43,3.43,0
cb2.2,1986-05-28,ap,f,f,f,FALSE,0.03,0.03,0
cb1.1,1986-05-28,ap,f,f,f,FALSE,0,0,0
et4.2,1986-05-29,ap,m,m,m,FALSE,8.59,8.59,0
tf1.7,1986-07-07,ap,m,m,m,FALSE,6.87,6.87,0
tf1.5,1986-07-07,ap,o,o,o,FALSE,1.19,1.19,0
cb7.3e,1986-07-14,ap,p,p,p,FALSE,27.67,27.67,0
ret2.2,1986-07-14,ap,m,m,m,FALSE,5.3,5.3,0
tf2.3,1986-07-14,ap,f,f,f,FALSE,0,0,0
wt5.1,1986-07-16,ap,m,m,m,FALSE,9.46,9.46,0
et5.1,1986-07-16,ap,o,o,o,FALSE,2.83,2.83,0
cb1.1,1986-07-17,ap,f,f,f,FALSE,0,0,0
tf3.3,1986-07-21,ap,o,m,m,FALSE,5.94,5.94,0
tf1.7,1986-07-21,ap,m,m,m,FALSE,7.43,7.43,0
tf5.5,1986-07-22,ap,f,o,o,FALSE,1,1,0
cb7.3e,1986-07-28,ap,p,p,p,FALSE,25.6,25.6,0
cb6.4,1986-07-28,ap,p,p,p,FALSE,23.7,23.7,0
ret2.2,1986-07-28,ap,m,m,m,FALSE,6.12,6.12,0
et5.1,1986-07-29,ap,f,f,f,FALSE,0.02,0.02,0
et5.2,1986-07-29,ap,m,m,m,FALSE,11.66,11.66,0
cb1.1,1986-07-30,ap,f,f,f,FALSE,0,0,0
tf1.7,1986-08-04,ap,m,m,m,FALSE,8.25,8.25,0
tf1.5,1986-08-04,ap,o,o,o,FALSE,1.65,1.65,0
cb7.3e,1986-08-11,ap,p,p,p,FALSE,25.4,25.4,0
cb6.4,1986-08-11,ap,p,p,p,FALSE,24.95,24.95,0
ret2.2,1986-08-11,ap,m,m,m,FALSE,7.46,7.46,0
tf2.3,1986-08-11,ap,f,f,f,FALSE,0.14,0.14,0
cb5.2,1986-08-11,ap,m,m,m,FALSE,16.35,16.35,0
cb1.1,1986-08-13,ap,f,f,f,FALSE,0,0,0
tf1.7,1986-08-18,ap,m,m,m,FALSE,6.56,6.56,0
tf3.3,1986-08-19,ap,o,m,m,FALSE,7.68,7.68,0
ret3.1,1986-08-19,ap,m,m,m,FALSE,10.58,10.58,0
ret5.2,1986-08-20,ap,o,o,o,FALSE,4.84,4.84,0
tf5.5,1986-08-20,ap,f,f,f,FALSE,0,0,0
cb7.4,1986-08-25,ap,p,p,p,FALSE,27.9,27.9,0
cb6.4,1986-08-25,ap,p,p,p,FALSE,23.6,23.6,0
ret2.2,1986-08-25,ap,m,m,m,FALSE,6.03,6.03,0
cb1.1,1986-08-27,ap,f,f,f,FALSE,0,0,0
cb7.4,1986-09-09,ap,p,p,p,FALSE,28.35,28.35,0
cb6.4,1986-09-09,ap,p,p,p,FALSE,21.8,21.8,0
cb1.1,1986-09-10,ap,f,f,f,FALSE,0,0,0
we4.2,1986-09-22,ap,p,p,p,FALSE,23.2,23.2,0
le1.1,1986-09-22,ap,m,m,m,FALSE,14.09,14.09,0
cb6.4,1986-09-23,ap,p,p,p,FALSE,24.75,24.75,0
cb7.4,1986-09-23,ap,p,p,p,FALSE,27.65,27.65,0
cb1.1,1986-09-24,ap,f,f,f,FALSE,0,0,0
ret2.2,1986-09-29,ap,m,m,m,FALSE,6.47,6.47,0
cb7.3e,1987-03-15,ap,p,p,p,FALSE,21.94,21.94,0
le1.1,1987-03-16,ap,m,m,m,FALSE,12.36,12.36,0
tf1.7,1987-03-16,ap,o,o,o,FALSE,4.9,4.9,0
tf1.5,1987-03-16,ap,f,f,f,FALSE,0,0,0
tf3.3,1987-03-17,ap,o,o,o,FALSE,1.5,1.5,0
ret3.1,1987-03-17,ap,m,m,m,FALSE,6.1,6.1,0
cb6.4,1987-03-23,ap,p,p,p,FALSE,19.2,19.2,0
cb7.4,1987-03-23,ap,p,p,p,FALSE,29.3,29.3,0
cb7.3e,1987-03-23,ap,p,p,p,FALSE,22.04,22.04,0
cb7.3e,1987-04-06,ap,p,p,p,FALSE,22.04,22.04,0
ret2.2,1987-04-06,ap,f,f,f,FALSE,0,0,0
tf2.3,1987-04-06,ap,f,f,f,FALSE,0,0,0
et5.1,1987-04-07,ap,f,f,f,FALSE,0,0,0
cb2.2,1987-04-08,ap,f,f,f,FALSE,0,0,0
cb1.1,1987-04-08,ap,f,f,f,FALSE,0,0,0
tf1.7,1987-04-13,ap,o,o,o,FALSE,2.67,2.67,0
tf1.5,1987-04-13,ap,f,f,f,FALSE,0,0,0
et5.1,1987-04-21,ap,f,f,f,FALSE,0,0,0
cb7.3e,1987-04-22,ap,p,p,p,FALSE,21.84,21.84,0
cb1.1,1987-04-22,ap,f,f,f,FALSE,0,0,0
we4.2,1987-04-23,ap,p,m,m,FALSE,16.82,16.82,0
le1.1,1987-04-27,ap,m,m,m,FALSE,10.24,10.24,0
tf1.7,1987-04-27,ap,o,o,o,FALSE,3.98,3.98,0
tf1.5,1987-04-27,ap,f,f,f,FALSE,0,0,0
cb1.1,1987-05-05,ap,f,f,f,FALSE,0,0,0
cb7.3e,1987-05-06,ap,p,p,p,FALSE,19.86,19.86,0
tf1.7,1987-05-11,ap,o,o,o,FALSE,1.9,1.9,0
tf1.5,1987-05-11,ap,f,f,f,FALSE,0,0,0
cb7.3e,1987-05-18,ap,p,p,p,FALSE,21.22,21.22,0
cb7.4,1987-05-18,ap,p,p,p,FALSE,21.95,21.95,0
cb5.2,1987-05-18,ap,m,m,m,FALSE,13.98,13.98,0
tf2.3,1987-05-18,ap,f,f,f,FALSE,0,0,0
et5.1,1987-05-19,ap,f,f,f,FALSE,0.13,0.13,0
cb1.1,1987-05-20,ap,f,f,f,FALSE,0,0,0
tf1.7,1987-05-26,ap,o,o,o,FALSE,2.54,2.54,0
tf1.5,1987-05-26,ap,f,f,f,FALSE,0,0,0
cb7.3e,1987-07-06,ap,p,p,p,FALSE,24.6,24.6,0
ret2.2,1987-07-06,ap,o,o,o,FALSE,3,3,0
cb2.2,1987-07-08,ap,o,o,o,FALSE,3.72,3.72,0
cb1.1,1987-07-08,ap,f,f,f,FALSE,0,0,0
le1.1,1987-07-13,ap,m,m,m,FALSE,12.76,12.76,0
tf1.5,1987-07-13,ap,o,o,o,FALSE,0.69,0.69,0
cb7.3e,1987-07-20,ap,p,p,p,FALSE,23.24,23.24,0
ret2.2,1987-07-20,ap,o,o,o,FALSE,3.25,3.25,0
tf2.3,1987-07-20,ap,f,f,f,FALSE,0,0,0
cb4.3c,1987-07-21,ap,m,m,m,FALSE,12.94,12.94,0
wt5.1,1987-07-21,ap,m,m,m,FALSE,8.65,8.65,0
cb2.2,1987-07-22,ap,o,o,o,FALSE,3.04,3.04,0
cb1.1,1987-07-22,ap,f,f,f,FALSE,0,0,0
tf1.5,1987-07-27,ap,o,o,o,FALSE,1.03,1.03,0
cb7.3e,1987-08-03,ap,p,p,p,FALSE,25.98,25.98,0
le2.2,1987-08-03,ap,m,m,m,FALSE,13.39,13.39,0
tf2.3,1987-08-03,ap,f,f,f,FALSE,0,0,0
cb4.3c,1987-08-04,ap,m,m,m,FALSE,14.43,14.43,0
et5.2,1987-08-04,ap,m,m,m,FALSE,11.43,11.43,0
et5.1,1987-08-04,ap,o,o,o,FALSE,3.48,3.48,0
cb1.1,1987-08-05,ap,f,f,f,FALSE,0,0,0
le1.1,1987-08-10,ap,m,m,m,FALSE,13.66,13.66,0
tf1.7,1987-08-10,ap,m,m,m,FALSE,7.29,7.29,0
tf1.5,1987-08-10,ap,o,o,o,FALSE,1.55,1.55,0
cb6.4,1987-08-17,ap,p,p,p,FALSE,24.5,24.5,0
cb7.3e,1987-08-17,ap,p,p,p,FALSE,26.22,26.22,0
cb5.2,1987-08-17,ap,m,m,m,FALSE,16.38,16.38,0
et5.1,1987-08-18,ap,o,o,o,FALSE,3.59,3.59,0
wt5.1,1987-08-18,ap,m,m,m,FALSE,9.26,9.26,0
cb1.1,1987-08-19,ap,f,f,f,FALSE,0,0,0
ret3.1,1987-08-24,ap,m,m,m,FALSE,9.32,9.32,0
tf3.3,1987-08-24,ap,o,o,o,FALSE,4.72,4.72,0
tf1.7,1987-08-24,ap,m,m,m,FALSE,8.38,8.38,0
ret5.2,1987-08-25,ap,o,o,o,FALSE,4.5,4.5,0
tf5.5,1987-08-25,ap,f,f,f,FALSE,0,0,0
ret2.2,1987-09-01,ap,m,m,m,FALSE,5.91,5.91,0
cb6.1,1987-09-02,ap,p,p,p,FALSE,19.41,19.41,0
cb7.4,1987-09-03,ap,p,p,p,FALSE,29.15,29.15,0
cb1.1,1987-09-03,ap,f,f,f,FALSE,0,0,0
tf1.7,1987-09-08,ap,m,m,m,FALSE,8.31,8.31,0
tf1.5,1987-09-08,ap,o,o,o,FALSE,1.57,1.57,0
cb6.4,1987-09-14,ap,p,p,p,FALSE,21.9,21.9,0
tf2.3,1987-09-14,ap,f,f,f,FALSE,0,0,0
cb5.2,1987-09-14,ap,m,m,m,FALSE,17.68,17.68,0
we4.2,1987-09-15,ap,p,p,p,FALSE,21.69,21.69,0
et5.1,1987-09-15,ap,m,m,m,FALSE,5.05,5.05,0
cb1.1,1987-09-16,ap,f,f,f,FALSE,0,0,0
tf1.7,1987-09-21,ap,m,m,m,FALSE,5.33,5.33,0
tf1.5,1987-09-21,ap,f,f,f,FALSE,0,0,0
ret3.1,1987-09-23,ap,o,o,o,FALSE,3.55,3.55,0
tf3.3,1987-09-23,ap,o,o,o,FALSE,0.71,0.71,0
ret4.3,1987-09-28,ap,m,m,m,FALSE,11.19,11.19,0
tf1.7,1988-03-07,ap,o,o,o,FALSE,1.91,1.91,0
tf1.5,1988-03-07,ap,f,f,f,FALSE,0,0,0
et5.1,1988-03-15,ap,f,f,f,FALSE,0,0,0
cb1.1,1988-03-18,ap,f,f,f,FALSE,0,0,0
cb7.3e,1988-03-22,ap,p,p,p,FALSE,21.78,21.78,0
tf4.2,1988-03-23,ap,f,f,f,FALSE,0,0,0
tf1.7,1988-04-04,ap,o,o,o,FALSE,2.72,2.72,0
tf1.5,1988-04-04,ap,f,f,f,FALSE,0,0,0
cb7.3e,1988-04-11,ap,p,p,p,FALSE,22,22,0
ret2.2,1988-04-11,ap,o,o,o,FALSE,0.84,0.84,0
tf2.3,1988-04-11,ap,f,f,f,FALSE,0,0,0
cb4.3c,1988-04-12,ap,m,m,m,FALSE,9.71,9.71,0
et5.2,1988-04-12,ap,m,m,m,FALSE,9.9,9.9,0
et5.1,1988-04-12,ap,f,f,f,FALSE,0,0,0
cb1.1,1988-04-13,ap,f,f,f,FALSE,0,0,0
tf1.7,1988-04-18,ap,o,o,o,FALSE,2.25,2.25,0
tf1.5,1988-04-18,ap,f,f,f,FALSE,0,0,0
ret4.3,1988-04-20,ap,m,m,m,FALSE,7.97,7.97,0
cb7.4,1988-04-25,ap,p,p,p,FALSE,26.1,26.1,0
tf2.3,1988-04-25,ap,f,f,f,FALSE,0,0,0
et5.2,1988-04-26,ap,m,m,m,FALSE,9.54,9.54,0
et5.1,1988-04-26,ap,f,f,f,FALSE,0,0,0
cb3.3c,1988-04-26,ap,m,m,m,FALSE,9.54,9.54,0
cb2.2,1988-04-27,ap,o,o,o,FALSE,2.92,2.92,0
cb1.1,1988-04-27,ap,f,f,f,FALSE,0,0,0
le1.1,1988-05-02,ap,m,m,m,FALSE,10.95,10.95,0
tf1.7,1988-05-02,ap,o,o,o,FALSE,3.57,3.57,0
tf1.5,1988-05-02,ap,f,f,f,FALSE,0,0,0
cb7.4,1988-05-09,ap,p,p,p,FALSE,24.8,24.8,0
ret2.2,1988-05-09,ap,f,f,f,FALSE,0,0,0
le2.2,1988-05-09,ap,m,m,m,FALSE,11.46,11.46,0
tf2.3,1988-05-09,ap,f,f,f,FALSE,0,0,0
et5.1,1988-05-10,ap,f,f,f,FALSE,0.14,0.14,0
le3.6,1988-05-11,ap,p,m,m,FALSE,15.41,15.41,0
cb2.2,1988-05-11,ap,o,o,o,FALSE,0.94,0.94,0
cb1.1,1988-05-11,ap,f,f,f,FALSE,0,0,0
le1.1,1988-05-16,ap,m,m,m,FALSE,10.76,10.76,0
tf1.7,1988-05-16,ap,o,o,o,FALSE,1.6,1.6,0
tf1.5,1988-05-16,ap,f,f,f,FALSE,0,0,0
ret3.1,1988-05-17,ap,o,o,o,FALSE,1.5,1.5,0
tf3.3,1988-05-17,ap,o,f,f,FALSE,0.1,0.1,0
ret4.3,1988-05-18,ap,m,m,m,FALSE,6,6,0
ret2.2,1988-05-23,ap,f,f,f,FALSE,0,0,0
tf2.3,1988-05-23,ap,f,f,f,FALSE,0,0,0
et5.1,1988-05-24,ap,f,f,f,FALSE,0,0,0
cb2.2,1988-05-25,ap,f,f,f,FALSE,0,0,0
cb1.1,1988-05-25,ap,f,f,f,FALSE,0,0,0
wt5.1,1988-05-26,ap,o,m,m,FALSE,5.7,5.7,0
ret2.2,1988-07-05,ap,o,o,o,FALSE,4.05,4.05,0
tf2.3,1988-07-05,ap,f,f,f,FALSE,0,0,0
cb7.3e,1988-07-06,ap,p,p,p,FALSE,24.22,24.22,0
cb2.2,1988-07-07,ap,o,o,o,FALSE,3.1,3.1,0
cb1.1,1988-07-07,ap,f,f,f,FALSE,0,0,0
tf1.7,1988-07-11,ap,m,m,m,FALSE,7.1,7.1,0
cb7.3e,1988-07-18,ap,p,p,p,FALSE,24.98,24.98,0
cb7.4,1988-07-18,ap,p,p,p,FALSE,25.2,25.2,0
le3.6,1988-07-18,ap,p,m,m,FALSE,16.86,16.86,0
ret2.2,1988-07-18,ap,m,m,m,FALSE,5.22,5.22,0
cb5.2,1988-07-18,ap,m,m,m,FALSE,14.15,14.15,0
tf2.3,1988-07-18,ap,f,f,f,FALSE,0,0,0
tf4.2,1988-07-20,ap,f,f,f,FALSE,0,0,0
cb2.2,1988-07-20,ap,o,o,o,FALSE,3.09,3.09,0
cb1.1,1988-07-20,ap,f,f,f,FALSE,0,0,0
tf1.7,1988-07-25,ap,m,m,m,FALSE,7.33,7.33,0
cb7.3e,1988-08-08,ap,p,p,p,FALSE,25.56,25.56,0
cb7.4,1988-08-08,ap,p,p,p,FALSE,29.15,29.15,0
tf2.3,1988-08-08,ap,f,f,f,FALSE,0,0,0
et5.1,1988-08-09,ap,o,o,o,FALSE,1.4,1.4,0
cb1.1,1988-08-10,ap,f,f,f,FALSE,0,0,0
tf1.7,1988-08-16,ap,o,o,o,FALSE,4.42,4.42,0
tf1.5,1988-08-16,ap,f,f,f,FALSE,0.16,0.16,0
tf4.2,1988-08-17,ap,f,f,f,FALSE,0,0,0
tf2.3,1988-08-22,ap,f,f,f,FALSE,0,0,0
cb6.1,1988-08-23,ap,p,m,m,FALSE,17.57,17.57,0
cb7.4,1988-08-23,ap,p,p,p,FALSE,32.2,32.2,0
et5.1,1988-08-23,ap,o,o,o,FALSE,2.08,2.08,0
cb1.1,1988-08-24,ap,f,f,f,FALSE,0,0,0
le1.1,1988-08-29,ap,m,m,m,FALSE,12.73,12.73,0
tf1.7,1988-08-29,ap,m,m,m,FALSE,7.78,7.78,0
le2.2,1988-09-06,ap,m,m,m,FALSE,13.61,13.61,0
tf2.3,1988-09-06,ap,f,f,f,FALSE,0,0,0
et5.1,1988-09-07,ap,o,o,o,FALSE,1.87,1.87,0
cb1.1,1988-09-08,ap,f,f,f,FALSE,0,0,0
cb7.4,1988-09-09,ap,p,p,p,FALSE,30.2,30.2,0
tf1.7,1988-09-13,ap,m,m,m,FALSE,7.53,7.53,0
cb7.3e,1988-09-19,ap,p,p,p,FALSE,24.88,24.88,0
tf2.3,1988-09-19,ap,f,f,f,FALSE,0,0,0
cb1.1,1988-09-20,ap,f,f,f,FALSE,0,0,0
et5.1,1988-09-20,ap,o,o,o,FALSE,2.42,2.42,0
cb2.2,1988-09-20,ap,o,o,o,FALSE,4.15,4.15,0
le1.1,1988-09-26,ap,m,m,m,FALSE,14.15,14.15,0
tf1.7,1988-09-26,ap,m,m,m,FALSE,7.34,7.34,0
tf1.5,1988-09-26,ap,f,f,f,FALSE,0.35,0.35,0
ret5.2,1988-09-27,ap,o,m,m,FALSE,7.3,7.3,0
tf5.5,1988-09-27,ap,f,f,f,FALSE,0,0,0
cb7.3e,1989-03-13,ap,p,p,p,FALSE,27.06,27.06,0
le1.1,1989-03-13,ap,m,m,m,FALSE,13.76,13.76,0
tf1.7,1989-03-13,ap,o,o,o,FALSE,3.81,3.81,0
tf1.5,1989-03-13,ap,f,f,f,FALSE,0,0,0
tf2.3,1989-03-20,ap,f,f,f,FALSE,0,0,0
et5.1,1989-03-21,ap,f,f,f,FALSE,0,0,0
cb2.2,1989-03-22,ap,o,o,o,FALSE,3.43,3.43,0
cb1.1,1989-03-22,ap,f,f,f,FALSE,0,0,0
ret3.1,1989-03-29,ap,o,o,o,FALSE,1.7,1.7,0
tf3.3,1989-03-29,ap,o,f,f,FALSE,0,0,0
cb7.4,1989-04-03,ap,p,p,p,FALSE,27.45,27.45,0
cb7.3e,1989-04-03,ap,p,p,p,FALSE,23.64,23.64,0
le2.2,1989-04-03,ap,m,m,m,FALSE,13.18,13.18,0
tf2.3,1989-04-03,ap,f,f,f,FALSE,0,0,0
cb4.3c,1989-04-04,ap,m,m,m,FALSE,14.96,14.96,0
et5.1,1989-04-04,ap,f,f,f,FALSE,0,0,0
cb2.2,1989-04-05,ap,f,f,f,FALSE,0,0,0
cb1.1,1989-04-05,ap,f,f,f,FALSE,0,0,0
le1.1,1989-04-10,ap,m,m,m,FALSE,12.33,12.33,0
